url,source,date_seen
https://simonwillison.net/2026/Jun/4/ai-enthusiasts-ai-skeptics/#atom-everything,Simon Willison's Weblog,2026-06-07
https://simonwillison.net/2026/Jun/4/a-slightly-different-version/#atom-everything,Simon Willison's Weblog,2026-06-07
https://simonwillison.net/2026/Jun/3/uber-caps-usage/#atom-everything,Simon Willison's Weblog,2026-06-07
https://simonwillison.net/2026/Jun/2/microsofts-new-models/#atom-everything,Simon Willison's Weblog,2026-06-07
https://simonwillison.net/2026/Jun/2/datasette-agent-micropython/#atom-everything,Simon Willison's Weblog,2026-06-07
https://simonwillison.net/2026/Jun/2/micropython-wasm/#atom-everything,Simon Willison's Weblog,2026-06-07
https://simonwillison.net/2026/Jun/2/sighting-367841339/#atom-everything,Simon Willison's Weblog,2026-06-07
https://simonwillison.net/2026/Jun/2/pasted-file-editor/#atom-everything,Simon Willison's Weblog,2026-06-07
https://simonwillison.net/2026/Jun/2/micropython-wasm-2/#atom-everything,Simon Willison's Weblog,2026-06-07
https://simonwillison.net/2026/Jun/1/hackers-simply-asked-meta-ai/#atom-everything,Simon Willison's Weblog,2026-06-07
https://simonwillison.net/2026/Jun/1/may-newsletter/#atom-everything,Simon Willison's Weblog,2026-06-07
https://simonwillison.net/2026/May/31/datasette/#atom-everything,Simon Willison's Weblog,2026-06-07
https://simonwillison.net/2026/May/31/the-solution-might-be-cancelling-my-ai-subscription/#atom-everything,Simon Willison's Weblog,2026-06-07
https://simonwillison.net/2026/May/31/anthropic-run-rate/#atom-everything,Simon Willison's Weblog,2026-06-07
https://www.oneusefulthing.org/p/what-it-feels-like-to-work-with-mythos,One Useful Thing,2026-06-14
https://simonwillison.net/2026/Jun/13/publishing-wasm-wheels/#atom-everything,Simon Willison's Weblog,2026-06-14
https://simonwillison.net/2026/Jun/13/luau-wasm/#atom-everything,Simon Willison's Weblog,2026-06-14
https://simonwillison.net/2026/Jun/13/sqlite-column-provenance/#atom-everything,Simon Willison's Weblog,2026-06-14
https://simonwillison.net/2026/Jun/13/us-government-directive-to-suspend-access/#atom-everything,Simon Willison's Weblog,2026-06-14
https://simonwillison.net/2026/Jun/12/openai-webrtc/#atom-everything,Simon Willison's Weblog,2026-06-14
https://simonwillison.net/2026/Jun/12/andrew-singleton/#atom-everything,Simon Willison's Weblog,2026-06-14
https://simonwillison.net/2026/Jun/11/fable-is-relentlessly-proactive/#atom-everything,Simon Willison's Weblog,2026-06-14
https://simonwillison.net/2026/Jun/11/datasette/#atom-everything,Simon Willison's Weblog,2026-06-14
https://simonwillison.net/2026/Jun/11/asyncinject/#atom-everything,Simon Willison's Weblog,2026-06-14
https://simonwillison.net/2026/Jun/11/anthropic-walks-back-policy/#atom-everything,Simon Willison's Weblog,2026-06-14
https://simonwillison.net/2026/Jun/10/datasette-agent/#atom-everything,Simon Willison's Weblog,2026-06-14
https://simonwillison.net/2026/Jun/10/diffusiongemma/#atom-everything,Simon Willison's Weblog,2026-06-14
https://simonwillison.net/2026/Jun/10/jeremy-howard/#atom-everything,Simon Willison's Weblog,2026-06-14
https://simonwillison.net/2026/Jun/10/if-claude-fable-stops-helping-you/#atom-everything,Simon Willison's Weblog,2026-06-14
https://simonwillison.net/2026/Jun/9/claude-fable-5/#atom-everything,Simon Willison's Weblog,2026-06-14
https://simonwillison.net/2026/Jun/9/llm/#atom-everything,Simon Willison's Weblog,2026-06-14
https://simonwillison.net/2026/Jun/9/agentsview-custom-model-price/#atom-everything,Simon Willison's Weblog,2026-06-14
https://simonwillison.net/2026/Jun/9/andrej-karpathy/#atom-everything,Simon Willison's Weblog,2026-06-14
https://simonwillison.net/2026/Jun/8/wwdc/#atom-everything,Simon Willison's Weblog,2026-06-14
https://simonwillison.net/2026/Jun/7/datasette-agent-edit/#atom-everything,Simon Willison's Weblog,2026-06-14
https://simonwillison.net/2026/Jun/19/sean-lynch/#atom-everything,Simon Willison's Weblog,2026-06-21
https://simonwillison.net/2026/Jun/18/datasette-apps/#atom-everything,Simon Willison's Weblog,2026-06-21
https://simonwillison.net/2026/Jun/18/datasette-acl/#atom-everything,Simon Willison's Weblog,2026-06-21
https://simonwillison.net/2026/Jun/17/glm-52/#atom-everything,Simon Willison's Weblog,2026-06-21
https://simonwillison.net/2026/Jun/17/charity-majors/#atom-everything,Simon Willison's Weblog,2026-06-21
https://simonwillison.net/2026/Jun/17/click-to-play-component/#atom-everything,Simon Willison's Weblog,2026-06-21
https://simonwillison.net/2026/Jun/17/netnewswire-status/#atom-everything,Simon Willison's Weblog,2026-06-21
https://simonwillison.net/2026/Jun/16/datasette/#atom-everything,Simon Willison's Weblog,2026-06-21
https://simonwillison.net/2026/Jun/16/datasette-tailscale/#atom-everything,Simon Willison's Weblog,2026-06-21
https://simonwillison.net/2026/Jun/16/georgi-gerganov/#atom-everything,Simon Willison's Weblog,2026-06-21
https://simonwillison.net/2026/Jun/16/fable-5-export-controls/#atom-everything,Simon Willison's Weblog,2026-06-21
https://simonwillison.net/2026/Jun/16/matteo-wong-the-atlantic/#atom-everything,Simon Willison's Weblog,2026-06-21
https://simonwillison.net/2026/Jun/16/captcha-on-at-least-one-ampersand/#atom-everything,Simon Willison's Weblog,2026-06-21
https://simonwillison.net/2026/Jun/15/datasette-apps-2/#atom-everything,Simon Willison's Weblog,2026-06-21
https://simonwillison.net/2026/Jun/15/datasette-apps/#atom-everything,Simon Willison's Weblog,2026-06-21
https://simonwillison.net/2026/Jun/15/datasette-agent/#atom-everything,Simon Willison's Weblog,2026-06-21
https://simonwillison.net/2026/Jun/15/axios-clashes-anthropics/#atom-everything,Simon Willison's Weblog,2026-06-21
https://simonwillison.net/2026/Jun/15/julia-evans/#atom-everything,Simon Willison's Weblog,2026-06-21
https://simonwillison.net/2026/Jun/14/why-ai-hasnt-replaced-software-engineers/#atom-everything,Simon Willison's Weblog,2026-06-21
https://simonwillison.net/2026/Jun/26/dean-w-ball/#atom-everything,Simon Willison's Weblog,2026-06-28
https://simonwillison.net/2026/Jun/26/timothy-b-lee/#atom-everything,Simon Willison's Weblog,2026-06-28
https://simonwillison.net/2026/Jun/26/hack-my-ai-assistant/#atom-everything,Simon Willison's Weblog,2026-06-28
https://simonwillison.net/2026/Jun/26/incident-report/#atom-everything,Simon Willison's Weblog,2026-06-28
https://simonwillison.net/2026/Jun/26/openai/#atom-everything,Simon Willison's Weblog,2026-06-28
https://simonwillison.net/2026/Jun/25/ai-and-liability/#atom-everything,Simon Willison's Weblog,2026-06-28
https://simonwillison.net/2026/Jun/25/datasette-export-database/#atom-everything,Simon Willison's Weblog,2026-06-28
https://simonwillison.net/2026/Jun/24/browser-compat-db/#atom-everything,Simon Willison's Weblog,2026-06-28
https://simonwillison.net/2026/Jun/24/tom-macwright/#atom-everything,Simon Willison's Weblog,2026-06-28
https://simonwillison.net/2026/Jun/23/datasette/#atom-everything,Simon Willison's Weblog,2026-06-28
https://simonwillison.net/2026/Jun/23/opfs-pyodide/#atom-everything,Simon Willison's Weblog,2026-06-28
https://simonwillison.net/2026/Jun/22/prompt-injection-as-role-confusion/#atom-everything,Simon Willison's Weblog,2026-06-28
https://simonwillison.net/2026/Jun/22/porting-moebius/#atom-everything,Simon Willison's Weblog,2026-06-28
https://simonwillison.net/2026/Jun/21/sqlite-utils-40rc1/#atom-everything,Simon Willison's Weblog,2026-06-28
https://simonwillison.net/2026/Jun/21/sqlite-utils/#atom-everything,Simon Willison's Weblog,2026-06-28
https://simonwillison.net/2026/Jun/21/temporary-cloudflare-accounts/#atom-everything,Simon Willison's Weblog,2026-06-28
https://simonpcouch.com/blog/2026-06-19-bluffbench-saturation/,Simon Couch's Blog,2026-06-28
https://www.oneusefulthing.org/p/the-twilight-of-the-chatbots,One Useful Thing,2026-07-05
https://simonwillison.net/2026/Jul/5/sqlite-utils-fable/#atom-everything,Simon Willison's Weblog,2026-07-05
https://simonwillison.net/2026/Jul/4/building-a-world-map-with-only-500-bytes/#atom-everything,Simon Willison's Weblog,2026-07-05
https://simonwillison.net/2026/Jul/4/better-models-worse-tools/#atom-everything,Simon Willison's Weblog,2026-07-05
https://simonwillison.net/2026/Jul/3/open-source-ai-gap-map/#atom-everything,Simon Willison's Weblog,2026-07-05
https://simonwillison.net/2026/Jul/3/josh-w-comeau/#atom-everything,Simon Willison's Weblog,2026-07-05
https://simonwillison.net/2026/Jul/3/judgement/#atom-everything,Simon Willison's Weblog,2026-07-05
https://simonwillison.net/2026/Jul/3/june-newsletter/#atom-everything,Simon Willison's Weblog,2026-07-05
https://simonwillison.net/2026/Jul/2/llm-coding-agent/#atom-everything,Simon Willison's Weblog,2026-07-05
https://simonwillison.net/2026/Jul/2/dspy-datasette-agent-prompts/#atom-everything,Simon Willison's Weblog,2026-07-05
https://simonwillison.net/2026/Jul/2/understand-to-participate/#atom-everything,Simon Willison's Weblog,2026-07-05
https://simonwillison.net/2026/Jun/30/anthropic/#atom-everything,Simon Willison's Weblog,2026-07-05
https://simonwillison.net/2026/Jun/30/nano-banana-2-lite/#atom-everything,Simon Willison's Weblog,2026-07-05
https://simonwillison.net/2026/Jun/30/claude-sonnet-5/#atom-everything,Simon Willison's Weblog,2026-07-05
https://simonwillison.net/2026/Jun/30/the-ai-compass/#atom-everything,Simon Willison's Weblog,2026-07-05
https://simonwillison.net/2026/Jun/30/shot-scraper-video/#atom-everything,Simon Willison's Weblog,2026-07-05
https://simonwillison.net/2026/Jun/30/shot-scraper/#atom-everything,Simon Willison's Weblog,2026-07-05
https://simonwillison.net/2026/Jun/29/html-table-extractor/#atom-everything,Simon Willison's Weblog,2026-07-05
https://simonwillison.net/2026/Jun/29/safari-tab-count/#atom-everything,Simon Willison's Weblog,2026-07-05
https://simonwillison.net/2026/Jun/29/ornith/#atom-everything,Simon Willison's Weblog,2026-07-05
https://simonwillison.net/2026/Jun/28/jon-udell/#atom-everything,Simon Willison's Weblog,2026-07-05
https://simonwillison.net/2026/Jun/28/hack-your-summer/#atom-everything,Simon Willison's Weblog,2026-07-05
https://hamel.dev/blog/posts/eval-smell/,Hamel Husain's Blog,2026-07-05
https://simonwillison.net/2026/Jul/11/sqlite-utils/#atom-everything,Simon Willison's Weblog,2026-07-12
https://simonwillison.net/2026/Jul/10/nilay-patel/#atom-everything,Simon Willison's Weblog,2026-07-12
https://simonwillison.net/2026/Jul/10/openai/#atom-everything,Simon Willison's Weblog,2026-07-12
https://simonwillison.net/2026/Jul/9/gpt-5-6/#atom-everything,Simon Willison's Weblog,2026-07-12
https://simonwillison.net/2026/Jul/9/muse-spark-1-1/#atom-everything,Simon Willison's Weblog,2026-07-12
https://simonwillison.net/2026/Jul/9/llm-meta-ai/#atom-everything,Simon Willison's Weblog,2026-07-12
https://simonwillison.net/2026/Jul/9/llm/#atom-everything,Simon Willison's Weblog,2026-07-12
https://simonwillison.net/2026/Jul/8/rewriting-bun-in-rust/#atom-everything,Simon Willison's Weblog,2026-07-12
https://simonwillison.net/2026/Jul/8/introducing-gptlive/#atom-everything,Simon Willison's Weblog,2026-07-12
https://simonwillison.net/2026/Jul/8/kenton-varda/#atom-everything,Simon Willison's Weblog,2026-07-12
https://simonwillison.net/2026/Jul/7/sqlite-utils-4/#atom-everything,Simon Willison's Weblog,2026-07-12
https://simonwillison.net/2026/Jul/7/sqlite-migrate/#atom-everything,Simon Willison's Weblog,2026-07-12
https://simonwillison.net/2026/Jul/7/github-code-component/#atom-everything,Simon Willison's Weblog,2026-07-12
https://simonwillison.net/2026/Jul/7/sqlite-utils/#atom-everything,Simon Willison's Weblog,2026-07-12
https://simonwillison.net/2026/Jul/7/sqlite-utils-2/#atom-everything,Simon Willison's Weblog,2026-07-12
https://simonwillison.net/2026/Jul/6/hy3/#atom-everything,Simon Willison's Weblog,2026-07-12
https://simonwillison.net/2026/Jul/6/sqlite-utils/#atom-everything,Simon Willison's Weblog,2026-07-12
https://simonwillison.net/2026/Jul/5/sqlite-utils/#atom-everything,Simon Willison's Weblog,2026-07-12
https://github.com/JBGruber/rollama/blob/HEAD/NEWS.md#rollama-0-3-0,rollama,2026-07-12
